farmer_id,application_year,district,land_area_acres,crop_type,pm_kisan_status,historical_repayment_score,irrigation_type,land_ownership,soil_type,sales_channel,annual_income_inr,liability_ratio_pct,rainfall_deviation_pct,ndvi_score,defaulted_in_next_12_months,target_entitlement_score
F03739,2022,Mayurbhanj,7.8,Millets,No,48.12,Irrigated,Tenant,Laterite,Local Trader,506392.96,19.07,-12.65,,0,720.38
F03740,2023,Puri,16.08,Soybean,No,45.55,Rainfed,Owned,Clay Loam,Local Trader,587479.61,27.19,3.52,0.517,0,716.8
F03741,2023,Ganjam,12.61,Wheat,No,53.27,Rainfed,Owned,Red,Local Trader,640075.75,2.45,0.51,0.686,0,825.85
F03742,2022,Mayurbhanj,0.43,Maize,Yes,41.42,Rainfed,Owned,Sandy Loam,APMC,604790.5,11.77,,0.533,0,782.29
F03743,2024,Puri,11.74,Cotton,Yes,58,Irrigated,Tenant,Black,Contract Buyer,338713.43,34.93,5.79,0.552,0,703.36
F03744,2023,Cuttack,16.39,Wheat,Yes,80.63,Irrigated,Owned,Clay Loam,Contract Buyer,515857.04,6.48,-14.38,0.56,0,980
F03745,2023,Balasore,12.39,Millets,Yes,30.72,Irrigated,Owned,Sandy Loam,Local Trader,324515.64,28.65,25.84,0.611,1,605.9
F03746,2024,Ganjam,3.41,Wheat,Yes,68.71,Rainfed,Tenant,Red,FPO,416280.34,14.41,-23.36,0.488,0,713.93
F03747,2023,Cuttack,7.74,Cotton,Yes,70.33,Rainfed,Owned,Laterite,Contract Buyer,647452.89,29.39,21.35,0.607,0,758.89
F03748,2022,Cuttack,3.29,Sugarcane,Yes,65.16,Rainfed,Tenant,Black,Contract Buyer,313165.2,39.11,,0.731,0,682.59
F03749,2022,Ganjam,12.62,Rice,Yes,54.44,Rainfed,Owned,Clay Loam,FPO,114432.06,29.13,,0.654,1,647.74
F03750,2024,Puri,11.83,Sugarcane,Yes,70.89,Rainfed,Owned,Laterite,APMC,84415.93,6.72,-7.65,0.371,0,833.68
F03751,2022,Puri,8,Soybean,No,80.91,Irrigated,Owned,Clay Loam,APMC,83653,16.83,15.99,0.552,0,761.55
F03752,2022,Puri,1.5,Maize,Yes,62.17,Rainfed,Owned,Red,FPO,229395.78,34.01,,0.541,0,675.11
F03753,2024,Bhadrak,11.77,Soybean,No,80.62,Irrigated,Tenant,Laterite,Local Trader,427054.31,0.48,,0.357,0,806.75
F03754,2022,Mayurbhanj,13.66,Cotton,Yes,71.18,Rainfed,Owned,Black,Local Trader,646620.94,35.06,16.6,0.552,0,777.06
F03755,2022,Bhadrak,14.74,Sugarcane,Yes,51.28,Irrigated,Owned,Clay Loam,Local Trader,434654.92,5.03,41.04,0.516,0,927.46
F03756,2022,Mayurbhanj,13.16,Cotton,Yes,52.79,Irrigated,Owned,Alluvial,Local Trader,370251.17,5.2,2.72,0.334,0,767.92
F03757,2023,Ganjam,12.6,Rice,No,59.45,Rainfed,Tenant,Black,FPO,155891.44,13.61,0.51,0.776,0,667.79
F03758,2022,Cuttack,12.54,Rice,Yes,66.97,Irrigated,Tenant,Sandy Loam,APMC,538092.95,17.82,-9.5,0.631,0,947.83
F03759,2023,Bhadrak,11.15,Wheat,No,55.15,Rainfed,Owned,Red,Contract Buyer,208111.18,28.42,-1.97,0.552,0,714.6
F03760,2022,Mayurbhanj,0.73,Cotton,Yes,81.34,Rainfed,Tenant,Laterite,FPO,283433.5,41.39,,,0,585.81
F03761,2024,Puri,4.85,Millets,Yes,64.28,Irrigated,Tenant,Alluvial,FPO,173548.88,7.01,16.3,0.723,0,799.38
F03762,2022,Ganjam,4.93,Rice,No,65.67,Irrigated,Owned,Black,APMC,101916.49,8.56,-3.04,0.551,0,798.64
F03763,2023,Ganjam,7.69,Rice,Yes,71.8,Rainfed,Tenant,Red,Local Trader,531822.12,12.43,1.64,0.504,0,752.18
F03764,2023,Ganjam,9.51,Soybean,Yes,40.93,Irrigated,Owned,Alluvial,APMC,526706.64,15.23,13.2,0.391,0,805.53
F03765,2024,Cuttack,13.58,Millets,Yes,48.08,Irrigated,Owned,Black,FPO,301398.33,4.48,-12.02,0.552,0,795.2
F03766,2022,Puri,0.43,Rice,Yes,59.91,Rainfed,Owned,Sandy Loam,Local Trader,523300.54,12,0.51,0.516,0,714.73
F03767,2022,Mayurbhanj,9.72,Cotton,Yes,68.53,Irrigated,Tenant,Alluvial,FPO,166050.89,21.38,-20.39,,0,758.55
F03768,2022,Ganjam,14.49,Cotton,Yes,70.08,Irrigated,Tenant,Clay Loam,Contract Buyer,145155.27,28.02,-5.02,0.654,0,832.21
F03769,2023,Balasore,3.58,Soybean,No,96.48,Irrigated,Owned,Red,Contract Buyer,523002.41,11.61,7.4,0.706,0,936.38
F03770,2022,Mayurbhanj,7.81,Rice,Yes,70.99,Irrigated,Owned,Clay Loam,Local Trader,174293.27,15,34,,0,764.41
F03771,2022,Ganjam,4.76,Rice,No,91.47,Rainfed,Owned,Black,APMC,133683.82,17.93,-32.17,0.669,0,800.8
F03772,2023,Balasore,0.64,Maize,Yes,95.64,Irrigated,Owned,Alluvial,FPO,440145.2,6.08,5.48,0.593,0,897.26
F03773,2022,Mayurbhanj,1.41,Sugarcane,No,89.91,Rainfed,Owned,Laterite,FPO,427469.33,0.27,,,0,809.82
F03774,2023,Mayurbhanj,5.03,Millets,Yes,71.35,Rainfed,Owned,Clay Loam,Local Trader,82327.12,39.92,-2.76,0.548,1,542.03
F03775,2024,Puri,15.41,Cotton,No,73.02,Irrigated,Owned,Black,FPO,98180.32,18.11,18.42,0.554,0,870.62
F03776,2022,Ganjam,13.66,Soybean,No,64.48,Rainfed,Owned,Alluvial,APMC,185777.29,40.96,-8.98,0.552,1,524.04
F03777,2024,Cuttack,16.05,Rice,Yes,87.76,Irrigated,Owned,Black,FPO,592365.65,17.37,6.48,0.552,0,980
F03778,2023,Mayurbhanj,2.09,Millets,No,70.18,Rainfed,Owned,Black,FPO,568464.16,7.23,-10.93,,0,767.35
F03779,2023,Cuttack,8.5,Rice,Yes,73.2,Irrigated,Owned,Clay Loam,Contract Buyer,440182.97,8.25,-16.98,0.371,0,891.18
F03780,2022,Ganjam,1.59,Millets,Yes,68.25,Rainfed,Owned,Clay Loam,Local Trader,99720.64,18.92,,0.557,0,596.61
F03781,2023,Puri,9.56,Cotton,No,100,Irrigated,Owned,Alluvial,Local Trader,631976.96,5.08,11.2,0.633,0,980
F03782,2023,Bhadrak,1.43,Cotton,Yes,42.97,Rainfed,Owned,Clay Loam,APMC,181085.15,17.65,-14.84,,1,560.98
F03783,2022,Bhadrak,5.35,Soybean,No,95.23,Rainfed,Owned,Laterite,Local Trader,93117.57,28.79,,0.627,0,664.32
F03784,2024,Bhadrak,11,Sugarcane,Yes,97.56,Rainfed,Owned,Clay Loam,FPO,80594.53,28.89,0.51,0.595,0,824.77
F03785,2022,Cuttack,12.49,Rice,Yes,60.46,Rainfed,Owned,Red,Contract Buyer,417165.53,32.13,12.82,0.391,0,766.19
F03786,2024,Cuttack,7.64,Sugarcane,No,77.77,Rainfed,Tenant,Clay Loam,Local Trader,126792.61,9.69,1.48,0.654,0,723.9
F03787,2022,Balasore,12.63,Cotton,Yes,49.95,Irrigated,Tenant,Alluvial,FPO,147874.09,16.07,-0.04,0.443,0,727.68
F03788,2023,Mayurbhanj,5.49,Wheat,No,54.38,Irrigated,Tenant,Red,Contract Buyer,301175.95,24.35,-11.53,,0,700.24
F03789,2022,Cuttack,4.82,Maize,Yes,73.4,Irrigated,Owned,Red,Local Trader,526850.8,24.99,26.64,0.521,0,767.52
F03790,2024,Ganjam,5.99,Rice,No,61.69,Irrigated,Owned,Laterite,FPO,216868.05,3.38,10.2,0.576,0,745.68
F03791,2022,Balasore,12.79,Soybean,No,91.14,Irrigated,Tenant,Clay Loam,Local Trader,451910.45,10.46,24.64,,0,857.87
F03792,2024,Ganjam,4.11,Cotton,Yes,68.25,Irrigated,Owned,Sandy Loam,APMC,567700.47,19.13,-23.17,0.485,0,778.2
F03793,2023,Balasore,9.45,Cotton,Yes,38.03,Rainfed,Owned,Sandy Loam,FPO,619181.08,14.08,0.51,0.399,0,852.66
F03794,2024,Mayurbhanj,2.15,Soybean,Yes,100,Rainfed,Owned,Alluvial,Contract Buyer,119989.26,35.88,0.51,0.487,0,724.02
F03795,2023,Mayurbhanj,7.72,Soybean,Yes,72.9,Rainfed,Owned,Black,APMC,487088.9,16.23,16.02,,0,818.08
F03796,2022,Bhadrak,9.41,Soybean,Yes,100,Rainfed,Owned,Alluvial,FPO,351508.49,2.12,,0.552,0,862.61
F03797,2022,Cuttack,6.75,Sugarcane,Yes,97.08,Irrigated,Owned,Laterite,Local Trader,373084.44,4.93,15.84,0.414,0,926.26
F03798,2024,Balasore,6.07,Maize,Yes,71.58,Rainfed,Tenant,Sandy Loam,Local Trader,494966.71,35.43,-4.62,0.664,0,722.9
F03799,2024,Bhadrak,13.7,Soybean,Yes,56.15,Irrigated,Owned,Sandy Loam,FPO,331754.73,35.91,0.51,0.61,0,815.79
F03800,2024,Bhadrak,8.99,Wheat,No,62.77,Rainfed,Owned,Sandy Loam,Local Trader,353893.39,2.85,-4.75,0.485,0,827.82
F03801,2022,Ganjam,14.87,Rice,No,79.25,Rainfed,Owned,Black,APMC,338547.75,40.51,,0.349,0,747.5
F03802,2023,Mayurbhanj,9.09,Millets,No,49.49,Irrigated,Owned,Laterite,FPO,173675.67,16.83,,0.421,0,649.99
F03803,2022,Puri,8.97,Sugarcane,Yes,40.81,Rainfed,Tenant,Laterite,FPO,371042.04,8.1,,0.575,0,734.62
F03804,2023,Bhadrak,8.16,Soybean,No,57.4,Rainfed,Owned,Laterite,Contract Buyer,133697.61,3.86,0.51,0.705,0,683.56
F03805,2022,Puri,5.79,Millets,Yes,60.17,Irrigated,Tenant,Clay Loam,FPO,114290.46,38.99,-5.51,0.552,1,617.91
F03806,2024,Ganjam,14.97,Wheat,No,51.11,Irrigated,Owned,Red,Contract Buyer,456686.45,36.29,-21.85,0.647,0,692.44
F03807,2023,Cuttack,5.61,Rice,No,41.61,Rainfed,Owned,Red,FPO,292847.09,6.44,-5.39,0.689,0,805.52
F03808,2024,Cuttack,10.13,Soybean,Yes,73.83,Irrigated,Owned,Laterite,FPO,482549.54,40.18,-6.48,0.552,0,839.39
F03809,2022,Cuttack,1.81,Maize,Yes,42.58,Irrigated,Owned,Black,FPO,630863.38,17.7,19.47,0.383,0,776.57
F03810,2023,Mayurbhanj,15.11,Wheat,Yes,70.56,Irrigated,Owned,Clay Loam,Contract Buyer,598649.37,17.37,1.81,,0,872.58
F03811,2023,Balasore,14.1,Sugarcane,Yes,43.05,Rainfed,Owned,Black,APMC,212158.86,25.74,-10.48,0.557,0,711.68
F03812,2022,Mayurbhanj,4.93,Soybean,No,99.95,Rainfed,Tenant,Laterite,FPO,217406.93,38.64,,,1,571.47
F03813,2022,Ganjam,12.15,Wheat,Yes,96.83,Rainfed,Tenant,Red,Local Trader,510690.54,30.27,7.33,0.67,0,716.46
F03814,2024,Mayurbhanj,17.38,Rice,Yes,47.05,Irrigated,Tenant,Alluvial,FPO,405495.42,25.15,0.51,0.466,0,749.22
F03815,2022,Ganjam,8.63,Millets,Yes,72.88,Irrigated,Owned,Alluvial,Contract Buyer,213310.16,10.11,4.21,0.543,0,783.38
F03816,2023,Bhadrak,12.83,Wheat,No,60.38,Irrigated,Owned,Laterite,APMC,131578.32,27.1,9.64,0.479,0,706.67
F03817,2024,Balasore,12.29,Sugarcane,No,73.84,Irrigated,Tenant,Black,Contract Buyer,278474,10.86,-12.37,0.554,0,836.88
F03818,2023,Cuttack,13.47,Wheat,No,88.21,Irrigated,Owned,Sandy Loam,Contract Buyer,109131,4.47,-15.04,0.623,0,897.91
F03819,2022,Balasore,6.25,Rice,Yes,86.94,Irrigated,Owned,Black,FPO,649743.54,17.2,28.38,0.422,0,930.64
F03820,2022,Puri,2.43,Soybean,Yes,67.36,Irrigated,Owned,Alluvial,Contract Buyer,365924.24,41.67,0.51,0.511,0,672.98
F03821,2023,Bhadrak,2.02,Rice,Yes,64.45,Irrigated,Owned,Laterite,Local Trader,125743.77,28.57,16.03,0.371,0,602.46
F03822,2024,Ganjam,7.24,Maize,Yes,100,Irrigated,Tenant,Laterite,Local Trader,540919.89,7.39,-0.93,0.502,0,863.53
F03823,2024,Cuttack,12.72,Rice,No,22.57,Rainfed,Tenant,Laterite,Contract Buyer,150265.71,16.46,17.28,0.584,0,565.67
F03824,2022,Puri,13.11,Rice,Yes,88.17,Irrigated,Owned,Alluvial,Local Trader,457017.87,38.71,-9.14,0.413,0,878.47
F03825,2023,Balasore,4.15,Soybean,No,80.52,Irrigated,Owned,Alluvial,APMC,463216.74,31.63,-20.89,,0,693.01
F03826,2022,Mayurbhanj,16.9,Wheat,No,95.61,Rainfed,Tenant,Laterite,Contract Buyer,250028.61,26.08,,0.498,0,824.17
F03827,2024,Cuttack,2.06,Wheat,No,52.21,Irrigated,Tenant,Clay Loam,Contract Buyer,347921.84,30.06,-4.7,0.547,1,567.36
F03828,2024,Mayurbhanj,7.06,Millets,Yes,78.6,Irrigated,Owned,Sandy Loam,Local Trader,642888.46,26.22,0.86,,0,758.23
F03829,2024,Puri,17.27,Rice,Yes,58.33,Rainfed,Owned,Sandy Loam,FPO,101053.04,0.46,0.51,0.642,0,895.96
F03830,2022,Balasore,4.61,Rice,No,60.94,Irrigated,Owned,Alluvial,APMC,177472.23,12.79,12.64,0.552,0,695.36
F03831,2022,Puri,9.71,Millets,Yes,57.98,Irrigated,Owned,Sandy Loam,FPO,424182.51,20.82,24.22,0.564,0,818.31
F03832,2024,Bhadrak,13.61,Cotton,No,54.17,Irrigated,Owned,Red,Contract Buyer,645645.16,33.27,2.92,0.558,0,830.14
F03833,2023,Puri,2.91,Maize,Yes,65.43,Rainfed,Tenant,Alluvial,Local Trader,207264.92,21.4,0.51,0.631,1,638.9
F03834,2024,Ganjam,2.3,Sugarcane,Yes,96.13,Irrigated,Owned,Black,APMC,291338.97,1.38,8.3,0.692,0,913.22
F03835,2024,Ganjam,5.84,Soybean,No,45.93,Irrigated,Owned,Clay Loam,Local Trader,269724.89,13.72,-6.96,0.552,0,637.81
F03836,2024,Puri,8.03,Soybean,Yes,74.93,Rainfed,Owned,Sandy Loam,Contract Buyer,483477.66,2.52,0.51,0.702,0,872.75
F03837,2022,Puri,3.14,Wheat,No,65.24,Irrigated,Owned,Clay Loam,Local Trader,449675.46,39.77,-3.97,0.557,0,648.69
F03838,2024,Mayurbhanj,7.07,Wheat,No,69.14,Irrigated,Owned,Alluvial,FPO,322784.26,8.86,,,0,847.51
F03839,2024,Mayurbhanj,13.63,Millets,Yes,62.16,Rainfed,Tenant,Black,APMC,501088.94,37.73,0.51,0.651,0,779.88
F03840,2023,Bhadrak,5.91,Wheat,Yes,49.11,Rainfed,Owned,Sandy Loam,Contract Buyer,180434.63,38.7,24,0.658,1,560.88
F03841,2023,Bhadrak,12.06,Sugarcane,Yes,71.38,Irrigated,Tenant,Clay Loam,FPO,590431.73,19.81,-15.35,0.779,0,878.69
F03842,2023,Cuttack,11.6,Cotton,Yes,51.65,Rainfed,Owned,Clay Loam,Local Trader,452678.28,18.26,13.36,0.472,0,734.05
F03843,2024,Puri,10.16,Sugarcane,Yes,59.94,Irrigated,Owned,Sandy Loam,FPO,306504.48,4.84,0.51,0.466,0,879.88
F03844,2023,Cuttack,15.27,Cotton,Yes,61.09,Irrigated,Owned,Laterite,APMC,393678.13,38.43,17.6,0.474,0,701.26
F03845,2022,Mayurbhanj,1.68,Cotton,No,57.89,Irrigated,Owned,Clay Loam,Contract Buyer,482504.58,15.38,28.11,,0,619.42
F03846,2023,Mayurbhanj,9.23,Cotton,No,89.05,Rainfed,Tenant,Sandy Loam,APMC,419365.72,26.61,6.54,0.315,0,694.15
F03847,2022,Cuttack,14.9,Cotton,Yes,80.86,Rainfed,Owned,Sandy Loam,Local Trader,350968.34,17.42,,0.73,0,838.67
F03848,2024,Cuttack,13.01,Millets,Yes,78.36,Irrigated,Owned,Clay Loam,Contract Buyer,464110.18,6.65,28.76,,0,943.73
F03849,2024,Bhadrak,13.56,Rice,Yes,78.85,Rainfed,Owned,Sandy Loam,APMC,343964.03,24.87,,0.402,0,871.92
F03850,2022,Mayurbhanj,2.73,Maize,No,57.59,Irrigated,Owned,Red,Local Trader,253922.71,15.31,0.51,0.319,1,591.87
F03851,2023,Ganjam,7.1,Soybean,Yes,53.08,Rainfed,Owned,Alluvial,Local Trader,365057.94,8.95,4.36,0.403,0,795.96
F03852,2023,Mayurbhanj,1.84,Soybean,Yes,69.59,Irrigated,Owned,Red,APMC,103393.19,0.31,0.51,0.705,0,812.61
F03853,2023,Balasore,14.47,Rice,No,61.76,Irrigated,Owned,Clay Loam,Local Trader,183981.74,13.2,24.13,0.524,0,739.55
F03854,2023,Mayurbhanj,2.82,Soybean,Yes,56.9,Irrigated,Tenant,Sandy Loam,FPO,457286.28,30.06,-0.08,0.581,0,702.74
F03855,2022,Ganjam,15.46,Soybean,Yes,79.64,Rainfed,Owned,Clay Loam,FPO,156181.71,23.63,,0.621,0,775.33
F03856,2024,Puri,14.03,Soybean,No,61.28,Irrigated,Owned,Laterite,FPO,325133.16,2.36,-0.85,0.445,0,980
F03857,2022,Puri,11.26,Wheat,Yes,74.08,Irrigated,Owned,Clay Loam,FPO,398129.59,4.8,-2.19,0.477,0,941.65
F03858,2023,Bhadrak,7.95,Sugarcane,Yes,76.36,Irrigated,Owned,Black,FPO,575433.87,35.13,-1.65,0.536,0,729.41
F03859,2022,Ganjam,7.29,Wheat,Yes,71.73,Irrigated,Owned,Sandy Loam,Local Trader,153921.35,37.52,9.71,0.552,0,617.48
F03860,2024,Cuttack,6.14,Soybean,Yes,28.07,Rainfed,Tenant,Laterite,APMC,153182.88,0.87,,0.552,0,748.71
F03861,2022,Puri,15.38,Millets,Yes,64.77,Irrigated,Owned,Black,FPO,450437.34,9.52,7.17,0.548,0,969.06
F03862,2023,Balasore,12.85,Soybean,Yes,100,Rainfed,Owned,Sandy Loam,Local Trader,198637.38,10.42,-10.7,0.327,0,900.93
F03863,2024,Cuttack,0.53,Sugarcane,No,57.9,Irrigated,Owned,Laterite,Contract Buyer,93473.99,17.6,-19.28,0.666,0,767.35
F03864,2024,Ganjam,12.51,Soybean,Yes,71.49,Rainfed,Tenant,Red,FPO,319574.86,11.38,0.65,0.66,0,910.32
F03865,2023,Puri,15.98,Maize,Yes,75.82,Rainfed,Owned,Black,FPO,520196.19,18.18,0.51,0.552,0,943.26
F03866,2024,Puri,17.47,Cotton,Yes,53.07,Irrigated,Owned,Alluvial,Local Trader,586280.76,14.25,0.51,0.684,0,938.44
F03867,2022,Puri,0.64,Millets,No,71.26,Irrigated,Owned,Black,Contract Buyer,464172.46,11.2,7.41,0.504,0,738.88
F03868,2023,Mayurbhanj,9.5,Maize,Yes,92.1,Irrigated,Owned,Sandy Loam,APMC,570647.62,30.89,-24.58,0.541,0,854.69
F03869,2023,Cuttack,3.11,Maize,Yes,59.55,Rainfed,Tenant,Red,Contract Buyer,599916.37,21.39,0.51,0.552,0,746.25
F03870,2024,Mayurbhanj,16,Sugarcane,Yes,74.59,Rainfed,Owned,Alluvial,FPO,192177.81,34.23,-20.81,,0,724.43
F03871,2024,Balasore,16.52,Sugarcane,No,47.25,Rainfed,Owned,Clay Loam,FPO,104151.98,12.14,-4.41,0.582,0,799.47
F03872,2024,Bhadrak,13.39,Millets,Yes,66.9,Irrigated,Owned,Laterite,APMC,114299.04,38.79,-0.3,0.657,0,714.28
F03873,2024,Mayurbhanj,7.48,Soybean,Yes,89.93,Irrigated,Owned,Sandy Loam,Contract Buyer,365029.44,33.11,-2.15,0.659,0,814.87
F03874,2022,Balasore,15.48,Soybean,No,59.5,Rainfed,Tenant,Black,Contract Buyer,103086.93,25.19,,0.531,0,688.99
F03875,2022,Puri,1.71,Soybean,Yes,57.88,Irrigated,Owned,Alluvial,Local Trader,372285.64,15.43,-16.54,0.569,1,694.13
F03876,2022,Bhadrak,17.85,Wheat,No,33.36,Irrigated,Owned,Sandy Loam,APMC,111703.25,0.28,14.59,0.312,0,757.95
F03877,2022,Cuttack,16.02,Sugarcane,Yes,77.86,Irrigated,Owned,Clay Loam,Local Trader,175477.97,1.62,-8.16,0.469,0,917.72
F03878,2024,Ganjam,4.3,Wheat,Yes,50.84,Irrigated,Owned,Laterite,Local Trader,513095.18,11.1,55.07,0.579,0,720.77
F03879,2023,Puri,1.38,Maize,Yes,77.32,Irrigated,Owned,Red,APMC,628999.59,3.66,16.23,0.597,0,859
F03880,2024,Balasore,16.73,Wheat,No,61.36,Irrigated,Owned,Alluvial,FPO,426425,3.75,4.42,,0,942.35
F03881,2024,Bhadrak,5.87,Wheat,No,62.22,Irrigated,Owned,Sandy Loam,Local Trader,89981.27,32.43,19.18,0.427,0,546.98
F03882,2024,Bhadrak,9.41,Soybean,Yes,19.23,Irrigated,Tenant,Sandy Loam,Local Trader,599622.03,11.07,-12.86,0.608,0,762.1
F03883,2023,Puri,10.37,Cotton,Yes,78.4,Rainfed,Owned,Laterite,Local Trader,466767.29,34.24,0.51,0.88,0,713.55
F03884,2023,Cuttack,1.67,Cotton,Yes,37.18,Irrigated,Tenant,Laterite,FPO,356767.06,9.32,-8.68,0.595,0,648.6
F03885,2023,Cuttack,6.37,Millets,No,95.51,Irrigated,Owned,Clay Loam,Local Trader,189023.16,15.49,0.51,0.845,0,787.37
F03886,2024,Mayurbhanj,3.04,Soybean,Yes,39.6,Rainfed,Tenant,Clay Loam,Contract Buyer,498562.92,6.17,-10.71,,0,768.51
F03887,2024,Mayurbhanj,2.49,Sugarcane,No,34.22,Rainfed,Tenant,Sandy Loam,Local Trader,143479.72,31.75,4.4,,1,464.21
F03888,2022,Bhadrak,11.63,Wheat,Yes,38.03,Rainfed,Owned,Sandy Loam,APMC,539824.3,12.38,,0.58,0,751.58
F03889,2024,Bhadrak,9.49,Sugarcane,Yes,77.54,Rainfed,Owned,Clay Loam,Local Trader,456031.13,11.11,-32.76,0.661,0,896.77
F03890,2022,Cuttack,8.06,Sugarcane,Yes,42.61,Irrigated,Owned,Clay Loam,APMC,589965.05,25.22,9.07,0.743,0,815.44
F03891,2022,Balasore,3.27,Sugarcane,Yes,78.04,Rainfed,Owned,Red,Contract Buyer,429610.92,30.59,0.51,0.493,0,767.61
F03892,2024,Bhadrak,14.15,Sugarcane,No,97.15,Irrigated,Owned,Alluvial,Contract Buyer,379367.72,36.7,-9.19,0.552,0,725.99
F03893,2022,Balasore,7.03,Maize,No,55.94,Rainfed,Tenant,Sandy Loam,APMC,233415.47,0.46,,0.174,0,671.04
F03894,2024,Ganjam,3.05,Millets,Yes,78.47,Irrigated,Owned,Sandy Loam,FPO,464187,10.3,1.27,0.665,0,837.11
F03895,2023,Bhadrak,6.65,Millets,Yes,63,Rainfed,Owned,Clay Loam,APMC,341940.52,40.58,-3.24,0.511,0,769.2
F03896,2024,Puri,9.67,Cotton,Yes,55.93,Irrigated,Tenant,Laterite,APMC,392625,25.94,-8.46,0.288,1,719.33
F03897,2024,Puri,1.11,Millets,Yes,84.52,Rainfed,Owned,Black,Local Trader,298535.39,40.17,22.21,0.523,0,612.2
F03898,2024,Puri,16.92,Cotton,No,68.57,Irrigated,Owned,Alluvial,FPO,119492.48,10.72,-8.99,0.29,0,868.99
F03899,2022,Cuttack,13.9,Maize,Yes,68.75,Irrigated,Owned,Laterite,Local Trader,305258.4,8.7,7.54,0.552,0,935.45
F03900,2022,Puri,5.82,Cotton,Yes,61.79,Irrigated,Owned,Alluvial,Contract Buyer,502319.67,20.59,29,0.552,0,748.97
F03901,2023,Mayurbhanj,14.62,Wheat,No,56.28,Irrigated,Owned,Black,Local Trader,246069.98,17.92,17.89,0.62,0,784.93
F03902,2024,Ganjam,6.37,Wheat,Yes,98.03,Rainfed,Tenant,Laterite,Local Trader,396476.02,38.42,0.51,0.508,0,746.36
F03903,2023,Ganjam,8.82,Maize,Yes,51.16,Irrigated,Owned,Alluvial,APMC,418015.97,8.48,16.16,0.481,0,852.1
F03904,2022,Ganjam,8.18,Sugarcane,No,81.58,Irrigated,Tenant,Black,FPO,137614.83,11.91,7.92,0.539,0,837.31
F03905,2022,Bhadrak,2.32,Rice,Yes,63.01,Irrigated,Owned,Sandy Loam,APMC,396349.86,39.1,0.51,0.479,0,776.98
F03906,2023,Puri,15.05,Soybean,Yes,55.15,Rainfed,Owned,Black,FPO,563382.87,0.61,-3.59,0.681,0,926.19
F03907,2023,Cuttack,10.61,Rice,Yes,41.58,Rainfed,Owned,Alluvial,APMC,371060.98,25.3,12.51,0.586,0,675.52
F03908,2022,Mayurbhanj,10.97,Rice,Yes,87.39,Rainfed,Owned,Clay Loam,Contract Buyer,176455.91,30.48,,,0,799.06
F03909,2023,Puri,17.84,Wheat,Yes,75.91,Irrigated,Owned,Black,APMC,130690.85,29.64,0.51,0.574,0,843.87
F03910,2024,Cuttack,14.37,Soybean,Yes,77.21,Rainfed,Owned,Black,Local Trader,288131.07,27.3,0.51,0.594,0,920.65
F03911,2022,Balasore,14.23,Millets,Yes,23.4,Rainfed,Owned,Clay Loam,Local Trader,99438.07,33.41,,0.567,0,599.76
F03912,2022,Puri,1.27,Soybean,Yes,81.1,Irrigated,Owned,Red,Contract Buyer,207948.77,28.72,-4.87,0.552,0,722.37
F03913,2023,Ganjam,4.73,Sugarcane,Yes,80.99,Irrigated,Owned,Black,Local Trader,249116.14,35.63,0.51,0.512,0,728.29
F03914,2023,Cuttack,2.71,Sugarcane,Yes,60.32,Irrigated,Tenant,Laterite,Local Trader,194641.4,29.31,-7.09,0.526,1,627.66
F03915,2022,Bhadrak,4.85,Wheat,No,48.29,Irrigated,Tenant,Red,Local Trader,282511.1,32.93,-20.37,0.535,0,560.69
F03916,2022,Cuttack,6.91,Wheat,Yes,75.99,Rainfed,Tenant,Sandy Loam,FPO,341961.73,26.75,,0.698,0,726.55
F03917,2023,Puri,17.81,Soybean,Yes,92.95,Irrigated,Owned,Sandy Loam,Local Trader,594359.46,2.33,2.57,0.552,0,980
F03918,2022,Bhadrak,15.33,Cotton,Yes,68.62,Rainfed,Tenant,Alluvial,Contract Buyer,569684.7,35.81,,0.416,0,826.43
F03919,2024,Mayurbhanj,13.97,Sugarcane,Yes,60.54,Rainfed,Owned,Black,Local Trader,444691.5,35.35,-2.72,,0,762.94
F03920,2024,Mayurbhanj,6.04,Cotton,Yes,37.98,Rainfed,Tenant,Laterite,APMC,433209.87,40.76,8.08,0.519,1,599.77
F03921,2024,Balasore,1.25,Cotton,Yes,48.79,Irrigated,Tenant,Clay Loam,Contract Buyer,420155.65,14,12.84,0.57,0,746.89
F03922,2022,Mayurbhanj,8.64,Wheat,Yes,51.85,Irrigated,Owned,Clay Loam,Contract Buyer,501824.11,39.54,-14.22,,0,732.16
F03923,2023,Cuttack,6.16,Soybean,No,87.41,Irrigated,Owned,Black,APMC,382302.36,0.07,-5.14,0.622,0,897.19
F03924,2023,Ganjam,3.21,Rice,Yes,65.16,Irrigated,Tenant,Sandy Loam,Local Trader,213677.3,15.46,5.82,0.799,0,714.7
F03925,2022,Balasore,8.73,Sugarcane,Yes,63.88,Rainfed,Owned,Red,FPO,232666.84,29.88,,0.627,0,701.21
F03926,2023,Ganjam,8.7,Rice,Yes,83.76,Irrigated,Owned,Red,Contract Buyer,255209.96,7.91,1.43,0.682,0,980
F03927,2022,Cuttack,10.53,Rice,Yes,51.23,Rainfed,Tenant,Red,Local Trader,610884.17,16.77,19.7,0.562,0,682.29
F03928,2022,Ganjam,15.94,Millets,Yes,60.43,Irrigated,Owned,Red,Contract Buyer,434216.89,35.25,19.81,0.743,0,794.07
